index,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
424689,2019-07-09 15:52:00,6011100000000000.0,fraud_Price Inc,shopping_net,4.32,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,2b2cdb5b0a9d4f15156ddbbc28fee7c2,1341849169,36.441627,-77.629201,0
139586,2019-03-17 10:07:00,340954000000000.0,fraud_Harber Inc,gas_transport,53.35,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,3e02caf28b80596b0c199390ed58b2eb,1331978876,41.656661,-82.193006,0
888933,2019-12-23 18:39:00,180068000000000.0,fraud_Nolan-Williamson,kids_pets,21.15,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,7ef8a1e53a1e697ead185e3bd5af4593,1356287959,33.709234,-118.725641,0
932930,2020-01-05 20:29:00,4383520000000.0,fraud_Baumbach Ltd,personal_care,37.46,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,f998c049c3ba741cc2d631c2caf2405e,1357417752,39.45592,-86.807489,0
780593,2019-11-30 12:19:00,36153900000000.0,fraud_Kutch-Wilderman,home,43.27,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,2d7e36353041954f57fc0dac7b72e602,1354277984,28.9434,-82.297195,0
209284,2019-04-16 20:25:00,6011890000000000.0,"fraud_Armstrong, Walter and Gottlieb",food_dining,48.06,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,615fa604538c75d21a48b5b4935786e1,1334607928,39.56009,-104.931431,0
905703,2019-12-28 09:22:00,3595190000000000.0,"fraud_Lind, Huel and McClure",gas_transport,49.76,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,ab611f740cac5ecf4db2095a04785f6e,1356686547,35.942843,-79.196461,0
541263,2019-08-19 19:16:00,373905000000000.0,fraud_Carroll PLC,health_fitness,94.52,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,7e6b5a92544a6526d78bc9facc8a6c68,1345403790,31.062288,-98.306769,0
240302,2019-04-30 08:23:00,4450830000000000.0,fraud_Lockman Ltd,grocery_pos,122.14,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,328e8d7edc7142cc333a3e3295bcc902,1335774180,35.008418,-94.744053,0
411079,2019-07-05 13:27:00,4777070000000000.0,fraud_Jast and Sons,food_dining,59.38,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,b04fb743b916083fa8dbc0abba8687f5,1341494843,39.201331,-75.915753,0
952012,2020-01-17 08:29:00,4.39097e+18,"fraud_Haley, Jewess and Bechtelar",shopping_pos,7.73,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,719ff67b52663e26dc5a9ff9e4230d88,1358411358,34.701821,-98.283275,0
907796,2019-12-28 17:42:00,581293000000.0,fraud_Hamill-D'Amore,health_fitness,73.67,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,a2cc9f3ccabd93bb4764f034201f0aa8,1356716562,36.66825,-98.181915,0
33804,2019-01-21 02:03:00,4561890000000.0,"fraud_Schaefer, McGlynn and Bosco",gas_transport,69.92,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,c0b9f63c1a3f5e5f0be74aa58594e33c,1327111430,38.782794,-85.587995,0
418107,2019-07-07 15:58:00,4239550000000000.0,"fraud_Zemlak, Tillman and Cremin",personal_care,104.79,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141,-84.5722,6284,Secondary school teacher,1936-03-27,628838ca5635c2ad3ceac5bc0c2b68a2,1341676736,40.567198,-84.696536,0
797732,2019-12-03 13:59:00,377027000000000.0,"fraud_Hahn, Bahringer and McLaughlin",personal_care,25.99,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,d1b2a42b332998281eaafaef12801f58,1354543156,37.833252,-90.165225,0
34756,2019-01-21 13:31:00,6011380000000000.0,"fraud_Streich, Rolfson and Wilderman",kids_pets,46.43,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,c8250c6bf377a3d25814b35ae00f0d64,1327152716,44.633589,-84.056716,0
534538,2019-08-18 00:41:00,4.42878e+18,fraud_Stoltenberg-Beatty,shopping_pos,1.08,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,0170ccb414321969fb7ae7e51bac7c14,1345250511,43.28566,-88.11056,0
992140,2020-02-09 14:17:00,180036000000000.0,fraud_Kuphal-Toy,food_dining,6.46,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,71071c72e4df2770b814ecf82fc3e5ed,1360419454,41.972859,-91.763134,0
633606,2019-09-26 21:52:00,213114000000000.0,fraud_Kertzmann LLC,health_fitness,50.09,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,ea50ce4a6496fc29d4094910efbbe5c2,1348696322,43.304972,-93.776347,0
969108,2020-01-26 20:13:00,4.06309e+18,fraud_Waelchi-Wolf,kids_pets,3.87,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13,629f5f2c43473f00f5ae55fd1c7f3db8,1359231184,41.711263,-112.783349,0
105071,2019-03-02 10:16:00,375237000000000.0,fraud_Parisian and Sons,gas_transport,84.71,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,a7bc098b5df38f4949590d0fd44c7a45,1330683408,43.417399,-77.832779,0
718895,2019-11-03 09:11:00,345934000000000.0,fraud_Bauch-Raynor,grocery_pos,122.7,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,7e9837a117ae7c55ca5d955ba4d2be05,1351933901,37.842839,-76.115933,0
267789,2019-05-12 20:31:00,30561200000000.0,fraud_Champlin and Sons,home,73.12,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,9e767a6a7aed25b3cea53e01a48ec805,1336854673,40.814836,-75.64402,0
310681,2019-05-30 16:27:00,4.35579e+18,"fraud_Nienow, Barrows and Romaguera",personal_care,1.69,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,1969-08-04,e0b3553f8fa64dcd7d2508d21586eb32,1338395276,39.311961,-92.197954,0
736815,2019-11-10 22:48:00,4220350000000.0,"fraud_Schoen, Nienow and Bauch",personal_care,143.81,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,ae6433e092582d5c8be0c49d4047181b,1352587737,41.994703,-84.278061,0
54702,2019-02-02 13:46:00,3567700000000000.0,"fraud_Schaefer, Fay and Hilll",entertainment,44.86,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,8087d800c47efe115cfc4221bcd1984e,1328190385,41.765597,-73.249868,0
382958,2019-06-24 17:18:00,6011630000000000.0,fraud_Leffler-Goldner,personal_care,79.73,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.644,3876,Senior tax professional/tax inspector,1960-11-19,7d3cfdd590cb51b392578eb50d8fab52,1340558293,34.825943,-88.485648,0
1004570,2020-02-16 18:30:00,3529600000000000.0,"fraud_Kihn, Brakus and Goyette",personal_care,27.74,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,1985-09-01,d2223edb208edf165b3d49821e502b18,1361039434,42.771112,-74.969337,0
858180,2019-12-16 20:00:00,4.2554e+18,fraud_Cartwright PLC,kids_pets,154.51,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,18ceb7df8b4f6d4422212434127c932e,1355688017,31.901418,-96.827318,0
417705,2019-07-07 13:56:00,4961000000000000.0,fraud_Tromp Group,travel,8.78,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,7cc64318671c6e2a86e4dd865bfe3759,1341669381,40.440528,-75.826178,0
308488,2019-05-29 16:57:00,4635330000000000.0,"fraud_Schiller, Blanda and Johnson",home,19.27,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,ea7a861b6baf40d99202b35995d491b2,1338310644,39.223429,-76.588148,0
333985,2019-06-08 02:50:00,213187000000000.0,fraud_Predovic Inc,shopping_net,101.81,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,069ab7088d0c48c125c89f1aad0fd8ae,1339123840,41.26428,-90.361468,0
585133,2019-09-05 11:10:00,4500000000000.0,"fraud_Rohan, White and Aufderhar",misc_net,17.93,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,cee966fa51abc30319bfe2dff056fa71,1346843456,37.985477,-76.123778,0
523945,2019-08-13 20:12:00,376445000000000.0,fraud_Bednar PLC,kids_pets,62.36,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,bb80421d339b6260c2f22c71eb7f2ec3,1344888747,41.851306,-100.685311,0
422837,2019-07-08 20:11:00,346273000000000.0,fraud_Pacocha-Bauch,shopping_pos,46.29,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,4536e669e14fa2bfabc3aa7ad190f824,1341778301,38.522462,-80.349713,0
921204,2019-12-30 21:34:00,377550000000000.0,fraud_Kub-Heaney,health_fitness,61.97,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,1958-09-02,4333c600d9e8fe007f250bab6bedf477,1356903251,44.19818,-69.391556,0
716461,2019-11-02 13:34:00,4393520000000.0,"fraud_Graham, Hegmann and Hammes",food_dining,48.99,Charles,Rodriguez,M,240 Tracy Forges,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,5ffe3ec75e3de0c85fd3be6e8f611e6f,1351863243,38.886219,-94.995126,0
824173,2019-12-09 11:54:00,180047000000000.0,fraud_Strosin-Cruickshank,grocery_pos,71.4,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,c8e73f8b179b11cb706c707badac9e17,1355054065,40.225987,-80.401159,0
710817,2019-10-30 16:08:00,213179000000000.0,fraud_Beier and Sons,home,70.58,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,fc4880401b7ae50b32f82e0b9dc4e4e3,1351613323,45.526981,-119.346063,0
860132,2019-12-17 08:08:00,4198470000000.0,fraud_Harber Inc,gas_transport,52.64,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,e99caaae1b67717f05bee34ad8050668,1355731727,41.246823,-96.29312,0
533726,2019-08-17 19:36:00,4191110000000000.0,"fraud_Cronin, Kshlerin and Weber",health_fitness,60.04,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,5a3766c08d81d48a106cc56276790112,1345232166,40.378036,-83.575041,0
26989,2019-01-16 11:41:00,376028000000000.0,"fraud_Osinski, Ledner and Leuschke",grocery_pos,90.23,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,7fc6bdb0ebb0f97722cad355ad0f4131,1326714115,40.671584,-92.477323,0
698465,2019-10-25 15:55:00,4586260000000.0,fraud_Beier and Sons,home,30.68,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,774891f6ea28e8ddfc8a98f6e4bcaead,1351180525,39.297858,-94.56396,0
621810,2019-09-21 19:24:00,344710000000000.0,"fraud_Becker, Harris and Harvey",personal_care,1.53,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,b066edee85eada858d010a52384c3805,1348255467,27.414954,-81.121602,0
140075,2019-03-17 14:02:00,213112000000000.0,"fraud_Schoen, Nienow and Bauch",personal_care,16.52,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,8a9a8bf779dcbfffdbd23904a9aac346,1331992976,34.850464,-83.025798,0
92819,2019-02-24 17:44:00,3545110000000000.0,fraud_Bode-Rempel,kids_pets,8.23,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,f65cd001869235c74b8e606a7ece24eb,1330105456,33.491367,-91.391878,0
151605,2019-03-22 23:56:00,4492490000000000.0,"fraud_Effertz, Welch and Schowalter",entertainment,73.66,Jonathan,Byrd,M,5554 Mack Meadows,Premier,WV,24878,37.3752,-81.6539,337,Advice worker,1986-10-17,0c562cd7e8cf5efa512a92d49fef9ddd,1332460568,36.612467,-82.133356,0
296921,2019-05-25 19:44:00,4.79263e+18,fraud_Block-Hauck,travel,2.01,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,914015c0d95837b1c4b60f2676acd42b,1337975071,39.635739,-94.023115,0
894796,2019-12-25 12:44:00,2269770000000000.0,fraud_Nader-Maggio,personal_care,3.52,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,b0395c1a55fd1f06e6c202f2cb311568,1356439491,42.545195,-77.896884,0
790363,2019-12-02 01:23:00,676299000000.0,fraud_Block-Parisian,misc_net,47.44,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,722c24cfb80e9f70d273f2a74b09615d,1354411417,38.625915,-79.941844,0
668426,2019-10-12 10:29:00,344342000000000.0,"fraud_Jenkins, Hauck and Friesen",gas_transport,94.25,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,8cc108e812ade2b73da0556b42a86e67,1350037748,30.909276,-80.949873,0
655023,2019-10-06 06:53:00,5559860000000000.0,fraud_Huels-Hahn,gas_transport,78.12,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,a9d28887244743278b05ffb8c6db0291,1349506435,40.662674,-123.453801,0
342114,2019-06-10 09:41:00,4839620000000000.0,fraud_Huel Ltd,misc_net,5.48,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013,-86.5457,76,Social researcher,1955-05-06,2dda6a35898797caeb2f99de67bfa07d,1339321306,38.125614,-86.633041,0
918273,2019-12-30 11:38:00,571314000000.0,fraud_Murray-Smitham,grocery_pos,84.08,Lori,Mclean,F,4548 Werner Wells Apt. 441,Mc Clellandtown,PA,15458,39.8882,-79.8694,2379,"Sales professional, IT",1971-01-19,329a9383cc91dd5bcf45c1d5b5784c2c,1356867516,40.375186,-79.924519,0
795159,2019-12-02 20:37:00,213191000000000.0,fraud_Bahringer Group,health_fitness,5.26,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,29af55595b9d468029dac1454a63fb49,1354480620,43.151464,-87.8841,0
1035365,2020-03-05 01:29:00,213194000000000.0,fraud_Pagac LLC,shopping_pos,120.4,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,56147851898c84fadc841455e79cfbfe,1362446977,46.638169,-83.688201,0
389725,2019-06-27 18:17:00,3568740000000000.0,"fraud_Kling, Howe and Schneider",home,82.74,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,804da65254b079bcbaee9383f2b92b16,1340821066,42.262861,-94.0234,0
555841,2019-08-25 13:00:00,30267000000000.0,fraud_Hermann and Sons,shopping_pos,1.75,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,e273c3597961d436cd6783da57e31a69,1345899638,36.415495,-77.065418,0
1009219,2020-02-19 11:14:00,3560800000000000.0,fraud_Rodriguez Group,gas_transport,53.31,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,e0db7add3a864db346d5bbcd096bafc8,1361272467,46.318292,-101.324751,0
614667,2019-09-18 06:25:00,3596220000000000.0,fraud_Ledner-Pfannerstill,gas_transport,73.71,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,db28674164e5fe13d5f28b9dedd6fc4a,1347949516,41.020246,-91.485491,0
993737,2020-02-10 05:42:00,180036000000000.0,fraud_Emard Inc,gas_transport,51.66,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,8b242000e867735b2c5850010d5847a1,1360474974,43.287486,-90.715697,0
741978,2019-11-13 10:00:00,376657000000000.0,fraud_Luettgen PLC,gas_transport,47.49,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,5626e425ef7eabd9aac0c5b81b3a3485,1352800812,30.524027,-95.290726,0
231397,2019-04-27 05:40:00,30343300000000.0,fraud_Flatley Group,misc_pos,20.96,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,931751eea12e8c23dfcd44e2d3d020a0,1335505209,41.016547,-78.249995,0
475287,2019-07-28 04:21:00,4708990000000000.0,"fraud_Casper, Hand and Zulauf",grocery_pos,134.82,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,265a2969f4b5da5dade71ea3e0de2b97,1343449281,36.025698,-91.070143,0
910075,2019-12-29 02:40:00,4.7614e+18,fraud_Kuphal-Bartoletti,misc_net,132.6,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,7dce4cff1f01ff2dbc09d32c708f37ac,1356748854,36.93072,-91.065344,0
345110,2019-06-11 06:21:00,675910000000.0,fraud_Maggio-Fahey,misc_pos,7.97,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,1964-03-16,6c1b3788a8ad5d98003f279ba3dd93d0,1339395686,41.593069,-72.735403,0
727500,2019-11-07 01:38:00,2248740000000000.0,fraud_Cummerata-Jones,gas_transport,47.8,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,721fcaf95e447e06a4b93d61ddfc99f2,1352252289,38.275953,-100.293324,0
207361,2019-04-15 19:15:00,6592070000000000.0,fraud_Brown-Greenholt,entertainment,165.72,Amanda,Molina,F,8425 Daniel Knolls Suite 288,Philadelphia,PA,19154,40.0897,-74.9781,1526206,Commercial horticulturist,1972-05-23,e519cd8769d59b55084907803bc62045,1334517347,39.382552,-75.158065,0
241707,2019-05-01 05:42:00,6597250000000000.0,fraud_Rau and Sons,grocery_pos,110.09,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,1968-05-16,345decdbca721ec05a1f419b25aad6cf,1335850920,42.909222,-94.063578,0
44730,2019-01-27 17:02:00,2475090000000000.0,fraud_Schumm PLC,health_fitness,73.51,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,af80ad9e336c2ffba2ea3fe5a5360c54,1327683771,44.166567,-95.585761,0
724150,2019-11-04 23:17:00,377993000000000.0,fraud_Bartoletti and Sons,personal_care,7.49,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,be6a676291038099630591abd35df44f,1352071029,45.766831,-88.292454,0
1279,2019-01-01 14:57:00,4783230000000.0,fraud_Leannon-Ward,food_dining,16.72,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,0a013c2622c3842b6569991205982498,1325429841,37.643704,-99.411898,0
480424,2019-07-29 12:43:00,4746000000000.0,"fraud_Haley, Batz and Auer",health_fitness,13.89,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,d8170b80d10859f7a227705b5007e77e,1343565819,42.147342,-86.350998,0
982868,2020-02-03 15:58:00,6526960000000000.0,fraud_Labadie LLC,personal_care,4.81,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,d93979a104c9289a40b4bbcd61c7fc95,1359907138,27.253261,-81.031259,0
308933,2019-05-29 21:13:00,213191000000000.0,fraud_Ratke and Sons,health_fitness,48.65,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,65d11394e4037ed4160bd0fddd879d90,1338326014,43.380761,-88.877384,0
134093,2019-03-15 01:38:00,6596740000000000.0,fraud_Kuphal-Predovic,misc_net,10.73,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,534cc8e7820ce6f9e49054a762e19b85,1331775509,44.732461,-94.096452,0
899196,2019-12-26 17:49:00,340954000000000.0,"fraud_Goyette, Howell and Collier",shopping_pos,9.27,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,a1c84ef6f882fd043cb9331bf29d90f4,1356544195,43.071256,-83.075297,0
300166,2019-05-26 16:56:00,213157000000000.0,fraud_Predovic Inc,shopping_net,5.2,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,6c915e678324a813061f4a1fdc3dc928,1338051374,34.011092,-118.264692,0
704369,2019-10-27 19:08:00,6011100000000000.0,fraud_Marvin-Lind,personal_care,12.84,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,f9a83205a03cf4f071adc69e7d2a4cbc,1351364891,37.319346,-78.621144,0
447543,2019-07-18 07:02:00,675946000000.0,fraud_Kutch LLC,gas_transport,50.87,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,a184b51ce629abf4733a1a610cabca81,1342594941,41.716062,-80.357668,0
106848,2019-03-02 23:53:00,4.2929e+18,"fraud_Hintz, Bauch and Smith",health_fitness,169.5,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,80142bc09d491ab380fb316f4f66a1ef,1330732399,45.935696,-114.793029,0
739212,2019-11-11 18:55:00,30118400000000.0,fraud_Hermann and Sons,shopping_pos,3.15,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,8f1651528b8368e91c7524783e1be97d,1352660151,41.351608,-74.060088,0
295470,2019-05-25 10:14:00,3593120000000000.0,fraud_Boyer PLC,shopping_net,4.72,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,d8b6442294d15f1b1e2ea0cfcf0b6726,1337940860,45.36471,-67.920055,0
418553,2019-07-07 18:12:00,213112000000000.0,fraud_Kassulke PLC,shopping_net,2.5,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,90936084251ab77abb8965b17727f535,1341684779,34.742375,-82.65427,0
97487,2019-02-26 18:11:00,3518230000000000.0,fraud_Schumm PLC,health_fitness,15.36,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,61125532a0de6d9e15bb2bf544823c6e,1330279893,33.94762,-97.12167,0
458639,2019-07-21 22:08:00,180011000000000.0,fraud_Upton PLC,entertainment,78.1,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,7fefdd47918291f02d750f0fb797e024,1342908511,41.047966,-90.253358,0
174070,2019-04-01 07:09:00,2233880000000000.0,fraud_Kutch LLC,gas_transport,40.67,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,5201e369d9afb594a6223ccb8f2dcf2b,1333264146,33.193692,-89.134793,0
599685,2019-09-11 19:50:00,4427810000000.0,fraud_Fritsch LLC,travel,2.77,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,f174f49dcb07c029d0467cfab736bc9a,1347393022,33.188396,-105.061725,0
658767,2019-10-07 12:29:00,4384910000000000.0,fraud_Fadel-Hilpert,health_fitness,190.01,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,789e9b54e300fbdbf631a0825a49e0bf,1349612948,46.590227,-95.579354,0
31948,2019-01-20 04:24:00,3560730000000000.0,fraud_McGlynn-Jaskolski,misc_pos,9.93,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,069489ff45b970e2664fe14787b0e064,1327033491,31.618192,-102.385347,0
